,make,model,year,fuel,hp,cylinders,trans,drive,doors,vsize,body,hwy_mpg,city_mpg,popularity,price,comb_mpg,log_hp,log_hwy_mpg,log_city_mpg,log_comb_mpg,log_popularity,log_price,ppp,mpg_ratio,mpg_per_hp
10196,Toyota,Tacoma,2016,regular unleaded,278,6,automatic,four wheel drive,4,Compact,Crew Cab Pickup,23,18,2031,34090,20.5,2.444044795918076,1.3617278360175928,1.255272505103306,1.3117538610557542,3.307709923404807,4.532627001228891,122.62589928057554,1.2777777777777777,0.0737410071942446
10197,Toyota,Tacoma,2016,regular unleaded,278,6,automatic,rear wheel drive,4,Compact,Extended Cab Pickup,24,19,2031,27355,21.5,2.444044795918076,1.380211241711606,1.2787536009528289,1.3324384599156054,3.307709923404807,4.437036719113488,98.39928057553956,1.263157894736842,0.07733812949640288
10198,Toyota,Tacoma,2016,regular unleaded,278,6,automatic,four wheel drive,4,Compact,Extended Cab Pickup,23,18,2031,33310,20.5,2.444044795918076,1.3617278360175928,1.255272505103306,1.3117538610557542,3.307709923404807,4.522574632691176,119.82014388489209,1.2777777777777777,0.0737410071942446
10199,Toyota,Tacoma,2016,regular unleaded,278,6,automatic,rear wheel drive,4,Compact,Crew Cab Pickup,24,19,2031,35105,21.5,2.444044795918076,1.380211241711606,1.2787536009528289,1.3324384599156054,3.307709923404807,4.545368977370694,126.27697841726619,1.263157894736842,0.07733812949640288
10200,Toyota,Tacoma,2016,regular unleaded,278,6,automatic,four wheel drive,4,Compact,Crew Cab Pickup,23,18,2031,31920,20.5,2.444044795918076,1.3617278360175928,1.255272505103306,1.3117538610557542,3.307709923404807,4.504062882678692,114.82014388489209,1.2777777777777777,0.0737410071942446
10201,Toyota,Tacoma,2016,regular unleaded,278,6,automatic,four wheel drive,4,Compact,Crew Cab Pickup,23,18,2031,38180,20.5,2.444044795918076,1.3617278360175928,1.255272505103306,1.3117538610557542,3.307709923404807,4.581835924057648,137.33812949640287,1.2777777777777777,0.0737410071942446
10202,Toyota,Tacoma,2016,regular unleaded,278,6,automatic,rear wheel drive,4,Compact,Crew Cab Pickup,24,19,2031,28345,21.5,2.444044795918076,1.380211241711606,1.2787536009528289,1.3324384599156054,3.307709923404807,4.452476461326989,101.96043165467626,1.263157894736842,0.07733812949640288
10203,Toyota,Tacoma,2016,regular unleaded,278,6,automatic,rear wheel drive,4,Compact,Crew Cab Pickup,24,19,2031,31125,21.5,2.444044795918076,1.380211241711606,1.2787536009528289,1.3324384599156054,3.307709923404807,4.493109360103793,111.96043165467626,1.263157894736842,0.07733812949640288
10204,Toyota,Tacoma,2016,regular unleaded,159,4,automatic,four wheel drive,4,Compact,Extended Cab Pickup,22,19,2031,26735,20.5,2.2013971243204513,1.3424226808222062,1.2787536009528289,1.3117538610557542,3.307709923404807,4.427080188436359,168.14465408805032,1.1578947368421053,0.1289308176100629
10205,Toyota,Tacoma,2016,regular unleaded,278,6,automatic,rear wheel drive,4,Compact,Crew Cab Pickup,24,19,2031,31625,21.5,2.444044795918076,1.380211241711606,1.2787536009528289,1.3324384599156054,3.307709923404807,4.500030534183875,113.7589928057554,1.263157894736842,0.07733812949640288
10206,Toyota,Tacoma,2016,regular unleaded,159,4,automatic,four wheel drive,4,Compact,Extended Cab Pickup,22,19,2031,28820,20.5,2.2013971243204513,1.3424226808222062,1.2787536009528289,1.3117538610557542,3.307709923404807,4.45969397647797,181.25786163522014,1.1578947368421053,0.1289308176100629
10207,Toyota,Tacoma,2016,regular unleaded,278,6,manual,four wheel drive,4,Compact,Crew Cab Pickup,21,17,2031,32460,19.0,2.444044795918076,1.3222192947339193,1.2304489213782739,1.2787536009528289,3.307709923404807,4.511348515490213,116.76258992805755,1.2352941176470589,0.0683453237410072
10208,Toyota,Tacoma,2016,regular unleaded,278,6,automatic,rear wheel drive,4,Compact,Crew Cab Pickup,24,19,2031,28845,21.5,2.444044795918076,1.380211241711606,1.2787536009528289,1.3324384599156054,3.307709923404807,4.460070543294161,103.7589928057554,1.263157894736842,0.07733812949640288
10209,Toyota,Tacoma,2016,regular unleaded,278,6,automatic,four wheel drive,4,Compact,Extended Cab Pickup,23,18,2031,30530,20.5,2.444044795918076,1.3617278360175928,1.255272505103306,1.3117538610557542,3.307709923404807,4.484726804298662,109.82014388489209,1.2777777777777777,0.0737410071942446
10210,Toyota,Tacoma,2016,regular unleaded,278,6,automatic,rear wheel drive,4,Compact,Crew Cab Pickup,24,19,2031,31125,21.5,2.444044795918076,1.380211241711606,1.2787536009528289,1.3324384599156054,3.307709923404807,4.493109360103793,111.96043165467626,1.263157894736842,0.07733812949640288
10211,Toyota,Tacoma,2016,regular unleaded,159,4,automatic,rear wheel drive,4,Compact,Extended Cab Pickup,23,19,2031,25745,21.0,2.2013971243204513,1.3617278360175928,1.2787536009528289,1.3222192947339193,3.307709923404807,4.410692896163254,161.9182389937107,1.2105263157894737,0.1320754716981132
10212,Toyota,Tacoma,2016,regular unleaded,159,4,automatic,rear wheel drive,4,Compact,Crew Cab Pickup,23,19,2031,24490,21.0,2.2013971243204513,1.3617278360175928,1.2787536009528289,1.3222192947339193,3.307709923404807,4.388988785124714,154.0251572327044,1.2105263157894737,0.1320754716981132
10213,Toyota,Tacoma,2016,regular unleaded,278,6,automatic,four wheel drive,4,Compact,Crew Cab Pickup,23,18,2031,34700,20.5,2.444044795918076,1.3617278360175928,1.255272505103306,1.3117538610557542,3.307709923404807,4.540329474790874,124.82014388489209,1.2777777777777777,0.0737410071942446
10214,Toyota,Tacoma,2017,regular unleaded,278,6,automatic,four wheel drive,4,Compact,Crew Cab Pickup,23,18,2031,35315,20.5,2.444044795918076,1.3617278360175928,1.255272505103306,1.3117538610557542,3.307709923404807,4.547959210587186,127.03237410071942,1.2777777777777777,0.0737410071942446
10215,Toyota,Tacoma,2017,regular unleaded,278,6,manual,four wheel drive,4,Compact,Crew Cab Pickup,20,17,2031,33075,18.5,2.444044795918076,1.3010299956639813,1.2304489213782739,1.2671717284030137,3.307709923404807,4.519499852859538,118.9748201438849,1.1764705882352942,0.06654676258992806
10216,Toyota,Tacoma,2017,regular unleaded,278,6,manual,four wheel drive,4,Compact,Crew Cab Pickup,20,17,2031,40760,18.5,2.444044795918076,1.3010299956639813,1.2304489213782739,1.2671717284030137,3.307709923404807,4.610234175334389,146.61870503597123,1.1764705882352942,0.06654676258992806
10217,Toyota,Tacoma,2017,regular unleaded,159,4,manual,four wheel drive,4,Compact,Extended Cab Pickup,21,19,2031,25645,20.0,2.2013971243204513,1.3222192947339193,1.2787536009528289,1.3010299956639813,3.307709923404807,4.4090027034017725,161.28930817610063,1.105263157894737,0.12578616352201258
10218,Toyota,Tacoma,2017,regular unleaded,278,6,automatic,rear wheel drive,4,Compact,Crew Cab Pickup,24,19,2031,35720,21.5,2.444044795918076,1.380211241711606,1.2787536009528289,1.3324384599156054,3.307709923404807,4.5529114502165084,128.4892086330935,1.263157894736842,0.07733812949640288
10219,Toyota,Tacoma,2017,regular unleaded,278,6,automatic,four wheel drive,4,Compact,Extended Cab Pickup,23,18,2031,33770,20.5,2.444044795918076,1.3617278360175928,1.255272505103306,1.3117538610557542,3.307709923404807,4.528531060635411,121.4748201438849,1.2777777777777777,0.0737410071942446
10220,Toyota,Tacoma,2017,regular unleaded,278,6,automatic,four wheel drive,4,Compact,Crew Cab Pickup,23,18,2031,32765,20.5,2.444044795918076,1.3617278360175928,1.255272505103306,1.3117538610557542,3.307709923404807,4.515410172292158,117.85971223021583,1.2777777777777777,0.0737410071942446
10221,Toyota,Tacoma,2017,regular unleaded,278,6,automatic,four wheel drive,4,Compact,Crew Cab Pickup,23,18,2031,34705,20.5,2.444044795918076,1.3617278360175928,1.255272505103306,1.3117538610557542,3.307709923404807,4.540392048738378,124.83812949640287,1.2777777777777777,0.0737410071942446
10222,Toyota,Tacoma,2017,regular unleaded,159,4,automatic,rear wheel drive,4,Compact,Crew Cab Pickup,23,19,2031,27095,21.0,2.2013971243204513,1.3617278360175928,1.2787536009528289,1.3222192947339193,3.307709923404807,4.43288915534841,170.40880503144655,1.2105263157894737,0.1320754716981132
10223,Toyota,Tacoma,2017,regular unleaded,278,6,automatic,four wheel drive,4,Compact,Crew Cab Pickup,23,18,2031,35315,20.5,2.444044795918076,1.3617278360175928,1.255272505103306,1.3117538610557542,3.307709923404807,4.547959210587186,127.03237410071942,1.2777777777777777,0.0737410071942446
10224,Toyota,Tacoma,2017,regular unleaded,278,6,automatic,four wheel drive,4,Compact,Crew Cab Pickup,23,18,2031,42760,20.5,2.444044795918076,1.3617278360175928,1.255272505103306,1.3117538610557542,3.307709923404807,4.63103769653674,153.81294964028777,1.2777777777777777,0.0737410071942446
10225,Toyota,Tacoma,2017,regular unleaded,278,6,automatic,four wheel drive,4,Compact,Crew Cab Pickup,23,18,2031,34705,20.5,2.444044795918076,1.3617278360175928,1.255272505103306,1.3117538610557542,3.307709923404807,4.540392048738378,124.83812949640287,1.2777777777777777,0.0737410071942446
10226,Toyota,Tacoma,2017,regular unleaded,159,4,automatic,rear wheel drive,4,Compact,Crew Cab Pickup,23,19,2031,24950,21.0,2.2013971243204513,1.3617278360175928,1.2787536009528289,1.3222192947339193,3.307709923404807,4.397070549959409,156.9182389937107,1.2105263157894737,0.1320754716981132
10227,Toyota,Tacoma,2017,regular unleaded,278,6,automatic,rear wheel drive,4,Compact,Crew Cab Pickup,24,19,2031,29690,21.5,2.444044795918076,1.380211241711606,1.2787536009528289,1.3324384599156054,3.307709923404807,4.472610197596045,106.79856115107914,1.263157894736842,0.07733812949640288
10228,Toyota,Tacoma,2017,regular unleaded,278,6,automatic,rear wheel drive,4,Compact,Extended Cab Pickup,24,19,2031,25730,21.5,2.444044795918076,1.380211241711606,1.2787536009528289,1.3324384599156054,3.307709923404807,4.410439786210347,92.55395683453237,1.263157894736842,0.07733812949640288
10229,Toyota,Tacoma,2017,regular unleaded,278,6,manual,four wheel drive,4,Compact,Crew Cab Pickup,20,17,2031,33075,18.5,2.444044795918076,1.3010299956639813,1.2304489213782739,1.2671717284030137,3.307709923404807,4.519499852859538,118.9748201438849,1.1764705882352942,0.06654676258992806
10230,Toyota,Tacoma,2017,regular unleaded,159,4,automatic,rear wheel drive,4,Compact,Extended Cab Pickup,23,19,2031,26205,21.0,2.2013971243204513,1.3617278360175928,1.2787536009528289,1.3222192947339193,3.307709923404807,4.418384164038613,164.81132075471697,1.2105263157894737,0.1320754716981132
10231,Toyota,Tacoma,2017,regular unleaded,278,6,automatic,rear wheel drive,4,Compact,Crew Cab Pickup,24,19,2031,31740,21.5,2.444044795918076,1.380211241711606,1.2787536009528289,1.3324384599156054,3.307709923404807,4.501606922418829,114.1726618705036,1.263157894736842,0.07733812949640288
10232,Toyota,Tacoma,2017,regular unleaded,278,6,automatic,four wheel drive,4,Compact,Crew Cab Pickup,23,18,2031,29735,20.5,2.444044795918076,1.3617278360175928,1.255272505103306,1.3117538610557542,3.307709923404807,4.473267942835296,106.96043165467626,1.2777777777777777,0.0737410071942446
10233,Toyota,Tacoma,2017,regular unleaded,159,4,automatic,four wheel drive,4,Compact,Extended Cab Pickup,22,19,2031,29280,20.5,2.2013971243204513,1.3424226808222062,1.2787536009528289,1.3117538610557542,3.307709923404807,4.466571072386354,184.1509433962264,1.1578947368421053,0.1289308176100629
10234,Toyota,Tacoma,2017,regular unleaded,278,6,automatic,four wheel drive,4,Compact,Extended Cab Pickup,23,18,2031,33770,20.5,2.444044795918076,1.3617278360175928,1.255272505103306,1.3117538610557542,3.307709923404807,4.528531060635411,121.4748201438849,1.2777777777777777,0.0737410071942446
10235,Toyota,Tacoma,2017,regular unleaded,278,6,automatic,rear wheel drive,4,Compact,Extended Cab Pickup,24,19,2031,30485,21.5,2.444044795918076,1.380211241711606,1.2787536009528289,1.3324384599156054,3.307709923404807,4.484086199357939,109.65827338129496,1.263157894736842,0.07733812949640288
10236,Toyota,Tacoma,2017,regular unleaded,278,6,automatic,rear wheel drive,4,Compact,Extended Cab Pickup,24,19,2031,28700,21.5,2.444044795918076,1.380211241711606,1.2787536009528289,1.3324384599156054,3.307709923404807,4.457881896733992,103.23741007194245,1.263157894736842,0.07733812949640288
10237,Toyota,Tacoma,2017,regular unleaded,159,4,automatic,rear wheel drive,4,Compact,Extended Cab Pickup,23,19,2031,24120,21.0,2.2013971243204513,1.3617278360175928,1.2787536009528289,1.3222192947339193,3.307709923404807,4.382377303468114,151.69811320754718,1.2105263157894737,0.1320754716981132
10238,Toyota,Tacoma,2017,regular unleaded,278,6,manual,four wheel drive,4,Compact,Extended Cab Pickup,21,17,2031,32390,19.0,2.444044795918076,1.3222192947339193,1.2304489213782739,1.2787536009528289,3.307709923404807,4.510410948010177,116.51079136690647,1.2352941176470589,0.0683453237410072
10239,Toyota,Tacoma,2017,regular unleaded,159,4,automatic,four wheel drive,4,Compact,Extended Cab Pickup,22,19,2031,27195,20.5,2.2013971243204513,1.3424226808222062,1.2787536009528289,1.3117538610557542,3.307709923404807,4.43448906315119,171.03773584905662,1.1578947368421053,0.1289308176100629
10240,Toyota,Tacoma,2017,regular unleaded,278,6,automatic,four wheel drive,4,Compact,Crew Cab Pickup,23,18,2031,33265,20.5,2.444044795918076,1.3617278360175928,1.255272505103306,1.3117538610557542,3.307709923404807,4.521987527782068,119.65827338129496,1.2777777777777777,0.0737410071942446
10241,Toyota,Tacoma,2017,regular unleaded,278,6,automatic,rear wheel drive,4,Compact,Crew Cab Pickup,24,19,2031,31740,21.5,2.444044795918076,1.380211241711606,1.2787536009528289,1.3324384599156054,3.307709923404807,4.501606922418829,114.1726618705036,1.263157894736842,0.07733812949640288
10242,Toyota,Tacoma,2017,regular unleaded,278,6,automatic,four wheel drive,4,Compact,Crew Cab Pickup,23,18,2031,38795,20.5,2.444044795918076,1.3617278360175928,1.255272505103306,1.3117538610557542,3.307709923404807,4.588775756204104,139.5503597122302,1.2777777777777777,0.0737410071942446
10243,Toyota,Tacoma,2017,regular unleaded,278,6,automatic,four wheel drive,4,Compact,Extended Cab Pickup,23,18,2031,31875,20.5,2.444044795918076,1.3617278360175928,1.255272505103306,1.3117538610557542,3.307709923404807,4.503450193442012,114.65827338129496,1.2777777777777777,0.0737410071942446
10244,Toyota,Tacoma,2017,regular unleaded,278,6,automatic,rear wheel drive,4,Compact,Crew Cab Pickup,24,19,2031,32240,21.5,2.444044795918076,1.380211241711606,1.2787536009528289,1.3324384599156054,3.307709923404807,4.508395033133053,115.97122302158273,1.263157894736842,0.07733812949640288
10245,Toyota,Tacoma,2017,regular unleaded,278,6,automatic,rear wheel drive,4,Compact,Crew Cab Pickup,24,19,2031,30190,21.5,2.444044795918076,1.380211241711606,1.2787536009528289,1.3324384599156054,3.307709923404807,4.4798631130230975,108.59712230215827,1.263157894736842,0.07733812949640288
10246,Chevrolet,Tahoe Hybrid,2011,regular unleaded,332,8,automatic,rear wheel drive,4,Large,4dr SUV,23,20,1385,51145,21.5,2.5211380837040362,1.3617278360175928,1.3010299956639813,1.3324384599156054,3.1414497734004674,4.708803182944582,154.0512048192771,1.15,0.06475903614457831
10247,Chevrolet,Tahoe Hybrid,2011,regular unleaded,332,8,automatic,four wheel drive,4,Large,4dr SUV,23,20,1385,53950,21.5,2.5211380837040362,1.3617278360175928,1.3010299956639813,1.3324384599156054,3.1414497734004674,4.731991449018929,162.5,1.15,0.06475903614457831
10248,Chevrolet,Tahoe Hybrid,2012,regular unleaded,332,8,automatic,four wheel drive,4,Large,4dr SUV,23,20,1385,54775,21.5,2.5211380837040362,1.3617278360175928,1.3010299956639813,1.3324384599156054,3.1414497734004674,4.738582386232743,164.98493975903614,1.15,0.06475903614457831
10249,Chevrolet,Tahoe Hybrid,2012,regular unleaded,332,8,automatic,rear wheel drive,4,Large,4dr SUV,23,20,1385,51970,21.5,2.5211380837040362,1.3617278360175928,1.3010299956639813,1.3324384599156054,3.1414497734004674,4.71575271682286,156.53614457831324,1.15,0.06475903614457831
10250,Chevrolet,Tahoe Hybrid,2013,regular unleaded,332,8,automatic,four wheel drive,4,Large,4dr SUV,23,20,1385,56425,21.5,2.5211380837040362,1.3617278360175928,1.3010299956639813,1.3324384599156054,3.1414497734004674,4.7514715677498,169.95481927710844,1.15,0.06475903614457831
10251,Chevrolet,Tahoe Hybrid,2013,regular unleaded,332,8,automatic,rear wheel drive,4,Large,4dr SUV,23,20,1385,53620,21.5,2.5211380837040362,1.3617278360175928,1.3010299956639813,1.3324384599156054,3.1414497734004674,4.729326809646861,161.50602409638554,1.15,0.06475903614457831
10254,Chevrolet,Tahoe,2015,flex-fuel ,355,8,automatic,four wheel drive,4,Large,4dr SUV,22,16,1385,54505,19.0,2.550228353055094,1.3424226808222062,1.2041199826559248,1.2787536009528289,3.1414497734004674,4.736436343979519,153.53521126760563,1.375,0.05352112676056338
10255,Chevrolet,Tahoe,2015,flex-fuel ,355,8,automatic,rear wheel drive,4,Large,4dr SUV,23,16,1385,61085,19.5,2.550228353055094,1.3617278360175928,1.2041199826559248,1.290034611362518,3.1414497734004674,4.78593457821307,172.07042253521126,1.4375,0.054929577464788736
10256,Chevrolet,Tahoe,2015,flex-fuel ,355,8,automatic,four wheel drive,4,Large,4dr SUV,22,16,1385,49300,19.0,2.550228353055094,1.3424226808222062,1.2041199826559248,1.2787536009528289,3.1414497734004674,4.69284691927723,138.8732394366197,1.375,0.05352112676056338
10257,Chevrolet,Tahoe,2015,flex-fuel ,355,8,automatic,rear wheel drive,4,Large,4dr SUV,23,16,1385,46300,19.5,2.550228353055094,1.3617278360175928,1.2041199826559248,1.290034611362518,3.1414497734004674,4.665580991017953,130.42253521126761,1.4375,0.054929577464788736
10258,Chevrolet,Tahoe,2015,flex-fuel ,355,8,automatic,rear wheel drive,4,Large,4dr SUV,23,16,1385,51505,19.5,2.550228353055094,1.3617278360175928,1.2041199826559248,1.290034611362518,3.1414497734004674,4.711849391507308,145.08450704225353,1.4375,0.054929577464788736
10259,Chevrolet,Tahoe,2015,flex-fuel ,355,8,automatic,four wheel drive,4,Large,4dr SUV,22,16,1385,64085,19.0,2.550228353055094,1.3424226808222062,1.2041199826559248,1.2787536009528289,3.1414497734004674,4.806756388651972,180.5211267605634,1.375,0.05352112676056338
10260,Chevrolet,Tahoe,2016,flex-fuel ,355,8,automatic,four wheel drive,4,Large,4dr SUV,22,16,1385,64740,19.0,2.550228353055094,1.3424226808222062,1.2041199826559248,1.2787536009528289,3.1414497734004674,4.8111726950665545,182.3661971830986,1.375,0.05352112676056338
10261,Chevrolet,Tahoe,2016,flex-fuel ,355,8,automatic,rear wheel drive,4,Large,4dr SUV,23,16,1385,47000,19.5,2.550228353055094,1.3617278360175928,1.2041199826559248,1.290034611362518,3.1414497734004674,4.672097857935717,132.3943661971831,1.4375,0.054929577464788736
10262,Chevrolet,Tahoe,2016,flex-fuel ,355,8,automatic,four wheel drive,4,Large,4dr SUV,22,16,1385,55030,19.0,2.550228353055094,1.3424226808222062,1.2041199826559248,1.2787536009528289,3.1414497734004674,4.740599512811157,155.01408450704224,1.375,0.05352112676056338
10263,Chevrolet,Tahoe,2016,flex-fuel ,355,8,automatic,rear wheel drive,4,Large,4dr SUV,23,16,1385,52030,19.5,2.550228353055094,1.3617278360175928,1.2041199826559248,1.290034611362518,3.1414497734004674,4.716253825896037,146.56338028169014,1.4375,0.054929577464788736
10264,Chevrolet,Tahoe,2016,flex-fuel ,355,8,automatic,four wheel drive,4,Large,4dr SUV,22,16,1385,50000,19.0,2.550228353055094,1.3424226808222062,1.2041199826559248,1.2787536009528289,3.1414497734004674,4.698970004336019,140.8450704225352,1.375,0.05352112676056338
10265,Chevrolet,Tahoe,2016,flex-fuel ,355,8,automatic,rear wheel drive,4,Large,4dr SUV,23,16,1385,61740,19.5,2.550228353055094,1.3617278360175928,1.2041199826559248,1.290034611362518,3.1414497734004674,4.790566625146076,173.91549295774647,1.4375,0.054929577464788736
10266,Chevrolet,Tahoe,2017,flex-fuel ,355,8,automatic,four wheel drive,4,Large,4dr SUV,22,16,1385,50215,19.0,2.550228353055094,1.3424226808222062,1.2041199826559248,1.2787536009528289,3.1414497734004674,4.700833467028543,141.45070422535213,1.375,0.05352112676056338
10267,Chevrolet,Tahoe,2017,flex-fuel ,355,8,automatic,four wheel drive,4,Large,4dr SUV,22,16,1385,55345,19.0,2.550228353055094,1.3424226808222062,1.2041199826559248,1.2787536009528289,3.1414497734004674,4.743078391782139,155.90140845070422,1.375,0.05352112676056338
10268,Chevrolet,Tahoe,2017,flex-fuel ,355,8,automatic,rear wheel drive,4,Large,4dr SUV,23,16,1385,47215,19.5,2.550228353055094,1.3617278360175928,1.2041199826559248,1.290034611362518,3.1414497734004674,4.67407999402218,133.0,1.4375,0.054929577464788736
10269,Chevrolet,Tahoe,2017,flex-fuel ,355,8,automatic,rear wheel drive,4,Large,4dr SUV,23,16,1385,62030,19.5,2.550228353055094,1.3617278360175928,1.2041199826559248,1.290034611362518,3.1414497734004674,4.792601781164967,174.73239436619718,1.4375,0.054929577464788736
10270,Chevrolet,Tahoe,2017,flex-fuel ,355,8,automatic,rear wheel drive,4,Large,4dr SUV,23,16,1385,52345,19.5,2.550228353055094,1.3617278360175928,1.2041199826559248,1.290034611362518,3.1414497734004674,4.718875204140633,147.45070422535213,1.4375,0.054929577464788736
10271,Chevrolet,Tahoe,2017,flex-fuel ,355,8,automatic,four wheel drive,4,Large,4dr SUV,22,16,1385,65030,19.0,2.550228353055094,1.3424226808222062,1.2041199826559248,1.2787536009528289,3.1414497734004674,4.813113754007898,183.18309859154928,1.375,0.05352112676056338
10272,Ford,Taurus X,2008,regular unleaded,260,6,automatic,all wheel drive,4,Large,Wagon,22,15,5657,31620,18.5,2.4149733479708178,1.3424226808222062,1.1760912590556813,1.2671717284030137,3.752586178740409,4.49996186559619,121.61538461538461,1.4666666666666666,0.07115384615384615
10273,Ford,Taurus X,2008,regular unleaded,260,6,automatic,all wheel drive,4,Large,Wagon,22,15,5657,28880,18.5,2.4149733479708178,1.3424226808222062,1.1760912590556813,1.2671717284030137,3.752586178740409,4.4605971888976015,111.07692307692308,1.4666666666666666,0.07115384615384615
10274,Ford,Taurus X,2008,regular unleaded,260,6,automatic,front wheel drive,4,Large,Wagon,24,16,5657,29770,20.0,2.4149733479708178,1.380211241711606,1.2041199826559248,1.3010299956639813,3.752586178740409,4.473778834646724,114.5,1.5,0.07692307692307693
10275,Ford,Taurus X,2008,regular unleaded,260,6,automatic,front wheel drive,4,Large,Wagon,24,16,5657,27030,20.0,2.4149733479708178,1.380211241711606,1.2041199826559248,1.3010299956639813,3.752586178740409,4.431846045698725,103.96153846153847,1.5,0.07692307692307693
10276,Ford,Taurus X,2008,regular unleaded,260,6,automatic,all wheel drive,4,Large,Wagon,22,15,5657,32600,18.5,2.4149733479708178,1.3424226808222062,1.1760912590556813,1.2671717284030137,3.752586178740409,4.513217600067939,125.38461538461539,1.4666666666666666,0.07115384615384615
10277,Ford,Taurus X,2008,regular unleaded,260,6,automatic,front wheel drive,4,Large,Wagon,24,16,5657,30750,20.0,2.4149733479708178,1.380211241711606,1.2041199826559248,1.3010299956639813,3.752586178740409,4.4878451201114355,118.26923076923077,1.5,0.07692307692307693
10278,Ford,Taurus X,2009,regular unleaded,263,6,automatic,front wheel drive,4,Large,Wagon,24,17,5657,32325,20.5,2.419955748489758,1.380211241711606,1.2304489213782739,1.3117538610557542,3.752586178740409,4.509538533552432,122.90874524714829,1.411764705882353,0.0779467680608365
10279,Ford,Taurus X,2009,regular unleaded,263,6,automatic,all wheel drive,4,Large,Wagon,22,15,5657,33180,18.5,2.419955748489758,1.3424226808222062,1.1760912590556813,1.2671717284030137,3.752586178740409,4.520876381688342,126.1596958174905,1.4666666666666666,0.07034220532319392
10280,Ford,Taurus X,2009,regular unleaded,263,6,automatic,all wheel drive,4,Large,Wagon,22,15,5657,34175,18.5,2.419955748489758,1.3424226808222062,1.1760912590556813,1.2671717284030137,3.752586178740409,4.53370852323986,129.94296577946767,1.4666666666666666,0.07034220532319392
10281,Ford,Taurus X,2009,regular unleaded,263,6,automatic,front wheel drive,4,Large,Wagon,24,17,5657,31330,20.5,2.419955748489758,1.380211241711606,1.2304489213782739,1.3117538610557542,3.752586178740409,4.495960394881705,119.1254752851711,1.411764705882353,0.0779467680608365
10282,Ford,Taurus X,2009,regular unleaded,263,6,automatic,all wheel drive,4,Large,Wagon,22,15,5657,30120,18.5,2.419955748489758,1.3424226808222062,1.1760912590556813,1.2671717284030137,3.752586178740409,4.478854967528663,114.52471482889734,1.4666666666666666,0.07034220532319392
10283,Ford,Taurus X,2009,regular unleaded,263,6,automatic,front wheel drive,4,Large,Wagon,24,17,5657,28270,20.5,2.419955748489758,1.380211241711606,1.2304489213782739,1.3117538610557542,3.752586178740409,4.4513258084895195,107.49049429657795,1.411764705882353,0.0779467680608365
10284,Ford,Taurus,2015,flex-fuel ,288,6,automatic,front wheel drive,4,Large,Sedan,29,19,5657,29485,24.0,2.459392487759231,1.462397997898956,1.2787536009528289,1.380211241711606,3.752586178740409,4.469601132113826,102.37847222222223,1.5263157894736843,0.08333333333333333
10285,Ford,Taurus,2015,flex-fuel ,288,6,automatic,front wheel drive,4,Large,Sedan,29,19,5657,27055,24.0,2.459392487759231,1.462397997898956,1.2787536009528289,1.380211241711606,3.752586178740409,4.432247538268601,93.94097222222223,1.5263157894736843,0.08333333333333333
10286,Ford,Taurus,2015,premium unleaded ,365,6,automatic,all wheel drive,4,Large,Sedan,25,17,5657,40220,21.0,2.5622928644564746,1.3979400086720377,1.2304489213782739,1.3222192947339193,3.752586178740409,4.604442066260723,110.1917808219178,1.4705882352941178,0.057534246575342465
10287,Ford,Taurus,2015,flex-fuel ,288,6,automatic,all wheel drive,4,Large,Sedan,26,18,5657,31335,22.0,2.459392487759231,1.414973347970818,1.255272505103306,1.3424226808222062,3.752586178740409,4.49602969903599,108.80208333333333,1.4444444444444444,0.0763888888888889
10288,Ford,Taurus,2015,flex-fuel ,288,6,automatic,all wheel drive,4,Large,Sedan,26,18,5657,36255,22.0,2.459392487759231,1.414973347970818,1.255272505103306,1.3424226808222062,3.752586178740409,4.559367909463331,125.88541666666667,1.4444444444444444,0.0763888888888889
10289,Ford,Taurus,2015,flex-fuel ,288,6,automatic,front wheel drive,4,Large,Sedan,29,19,5657,34405,24.0,2.459392487759231,1.462397997898956,1.2787536009528289,1.380211241711606,3.752586178740409,4.536621562182411,119.46180555555556,1.5263157894736843,0.08333333333333333
10290,Ford,Taurus,2016,flex-fuel ,288,6,automatic,front wheel drive,4,Large,Sedan,27,18,5657,29540,22.5,2.459392487759231,1.4313637641589874,1.255272505103306,1.3521825181113625,3.752586178740409,4.47041049097593,102.56944444444444,1.5,0.078125
10291,Ford,Taurus,2016,flex-fuel ,288,6,automatic,front wheel drive,4,Large,Sedan,27,18,5657,34460,22.5,2.459392487759231,1.4313637641589874,1.255272505103306,1.3521825181113625,3.752586178740409,4.53731527311201,119.65277777777777,1.5,0.078125
10292,Ford,Taurus,2016,flex-fuel ,288,6,automatic,front wheel drive,4,Large,Sedan,27,18,5657,27110,22.5,2.459392487759231,1.4313637641589874,1.255272505103306,1.3521825181113625,3.752586178740409,4.433129517580485,94.13194444444444,1.5,0.078125
10293,Ford,Taurus,2016,flex-fuel ,288,6,automatic,all wheel drive,4,Large,Sedan,24,17,5657,31390,20.5,2.459392487759231,1.380211241711606,1.2304489213782739,1.3117538610557542,3.752586178740409,4.496791315700042,108.99305555555556,1.411764705882353,0.07118055555555555
